sample,fastq_1,fastq_2,batch,run
L3493-dup,/labs/jandr/walter/tb/data/SU027/L3493-dup_S149_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3493-dup_S149_R2_001.fastq.gz,SU027,SU027
L3493,/labs/jandr/walter/tb/data/SU027/L3493_S132_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3493_S132_R2_001.fastq.gz,SU027,SU027
L3495,/labs/jandr/walter/tb/data/SU027/L3495_S134_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3495_S134_R2_001.fastq.gz,SU027,SU027
L3529,/labs/jandr/walter/tb/data/SU027/L3529_S14_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3529_S14_R2_001.fastq.gz,SU027,SU027
L3532,/labs/jandr/walter/tb/data/SU027/L3532_S147_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3532_S147_R2_001.fastq.gz,SU027,SU027
L3533,/labs/jandr/walter/tb/data/SU027/L3533_S17_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3533_S17_R2_001.fastq.gz,SU027,SU027
L3534,/labs/jandr/walter/tb/data/SU027/L3534_S142_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3534_S142_R2_001.fastq.gz,SU027,SU027
L3561,/labs/jandr/walter/tb/data/SU027/L3561_S138_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3561_S138_R2_001.fastq.gz,SU027,SU027
L3564,/labs/jandr/walter/tb/data/SU027/L3564_S133_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3564_S133_R2_001.fastq.gz,SU027,SU027
L3580,/labs/jandr/walter/tb/data/SU027/L3580_S202_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3580_S202_R2_001.fastq.gz,SU027,SU027
L3582,/labs/jandr/walter/tb/data/SU027/L3582_S148_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3582_S148_R2_001.fastq.gz,SU027,SU027
L3591,/labs/jandr/walter/tb/data/SU027/L3591_S67_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3591_S67_R2_001.fastq.gz,SU027,SU027
L3605,/labs/jandr/walter/tb/data/SU027/L3605_S150_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3605_S150_R2_001.fastq.gz,SU027,SU027
L3616,/labs/jandr/walter/tb/data/SU027/L3616_S140_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3616_S140_R2_001.fastq.gz,SU027,SU027
L363,/labs/jandr/walter/tb/data/SU027/L363_S124_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L363_S124_R2_001.fastq.gz,SU027,SU027
L3742,/labs/jandr/walter/tb/data/SU027/L3742_S180_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3742_S180_R2_001.fastq.gz,SU027,SU027
L3746,/labs/jandr/walter/tb/data/SU027/L3746_S139_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3746_S139_R2_001.fastq.gz,SU027,SU027
L3747,/labs/jandr/walter/tb/data/SU027/L3747_S144_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3747_S144_R2_001.fastq.gz,SU027,SU027
L3748,/labs/jandr/walter/tb/data/SU027/L3748_S137_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3748_S137_R2_001.fastq.gz,SU027,SU027
L3749,/labs/jandr/walter/tb/data/SU027/L3749_S146_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3749_S146_R2_001.fastq.gz,SU027,SU027
L3792,/labs/jandr/walter/tb/data/SU027/L3792_S69_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3792_S69_R2_001.fastq.gz,SU027,SU027
L3793,/labs/jandr/walter/tb/data/SU027/L3793_S76_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3793_S76_R2_001.fastq.gz,SU027,SU027
L3805,/labs/jandr/walter/tb/data/SU027/L3805_S143_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3805_S143_R2_001.fastq.gz,SU027,SU027
L391,/labs/jandr/walter/tb/data/SU027/L391_S46_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L391_S46_R2_001.fastq.gz,SU027,SU027
L3931,/labs/jandr/walter/tb/data/SU027/L3931_S187_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3931_S187_R2_001.fastq.gz,SU027,SU027
L3955,/labs/jandr/walter/tb/data/SU027/L3955_S184_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3955_S184_R2_001.fastq.gz,SU027,SU027
L3991,/labs/jandr/walter/tb/data/SU027/L3991_S186_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3991_S186_R2_001.fastq.gz,SU027,SU027
L3993,/labs/jandr/walter/tb/data/SU027/L3993_S188_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L3993_S188_R2_001.fastq.gz,SU027,SU027
L4041,/labs/jandr/walter/tb/data/SU027/L4041_S136_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4041_S136_R2_001.fastq.gz,SU027,SU027
L4042,/labs/jandr/walter/tb/data/SU027/L4042_S135_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4042_S135_R2_001.fastq.gz,SU027,SU027
L4044,/labs/jandr/walter/tb/data/SU027/L4044_S190_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4044_S190_R2_001.fastq.gz,SU027,SU027
L4045,/labs/jandr/walter/tb/data/SU027/L4045_S185_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4045_S185_R2_001.fastq.gz,SU027,SU027
L4106,/labs/jandr/walter/tb/data/SU027/L4106_S191_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4106_S191_R2_001.fastq.gz,SU027,SU027
L4110-Nov2020,/labs/jandr/walter/tb/data/SU027/L4110-Nov2020_S201_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4110-Nov2020_S201_R2_001.fastq.gz,SU027,SU027
L4110-Oct2020,/labs/jandr/walter/tb/data/SU027/L4110-Oct2020_S193_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4110-Oct2020_S193_R2_001.fastq.gz,SU027,SU027
L4141,/labs/jandr/walter/tb/data/SU027/L4141_S151_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4141_S151_R2_001.fastq.gz,SU027,SU027
L4146,/labs/jandr/walter/tb/data/SU027/L4146_S145_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4146_S145_R2_001.fastq.gz,SU027,SU027
L4148,/labs/jandr/walter/tb/data/SU027/L4148_S141_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4148_S141_R2_001.fastq.gz,SU027,SU027
L4179,/labs/jandr/walter/tb/data/SU027/L4179_S182_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4179_S182_R2_001.fastq.gz,SU027,SU027
L4186,/labs/jandr/walter/tb/data/SU027/L4186_S179_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4186_S179_R2_001.fastq.gz,SU027,SU027
L4188,/labs/jandr/walter/tb/data/SU027/L4188_S178_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4188_S178_R2_001.fastq.gz,SU027,SU027
L4218,/labs/jandr/walter/tb/data/SU027/L4218_S183_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4218_S183_R2_001.fastq.gz,SU027,SU027
L421,/labs/jandr/walter/tb/data/SU027/L421_S51_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L421_S51_R2_001.fastq.gz,SU027,SU027
L4293,/labs/jandr/walter/tb/data/SU027/L4293_S73_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4293_S73_R2_001.fastq.gz,SU027,SU027
L4299,/labs/jandr/walter/tb/data/SU027/L4299_S181_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4299_S181_R2_001.fastq.gz,SU027,SU027
L4300,/labs/jandr/walter/tb/data/SU027/L4300_S177_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4300_S177_R2_001.fastq.gz,SU027,SU027
L4301,/labs/jandr/walter/tb/data/SU027/L4301_S170_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4301_S170_R2_001.fastq.gz,SU027,SU027
L4303,/labs/jandr/walter/tb/data/SU027/L4303_S175_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4303_S175_R2_001.fastq.gz,SU027,SU027
L4304,/labs/jandr/walter/tb/data/SU027/L4304_S171_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4304_S171_R2_001.fastq.gz,SU027,SU027
L4386,/labs/jandr/walter/tb/data/SU027/L4386_S84_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4386_S84_R2_001.fastq.gz,SU027,SU027
L4428,/labs/jandr/walter/tb/data/SU027/L4428_S172_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4428_S172_R2_001.fastq.gz,SU027,SU027
L4493,/labs/jandr/walter/tb/data/SU027/L4493_S82_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4493_S82_R2_001.fastq.gz,SU027,SU027
L4511,/labs/jandr/walter/tb/data/SU027/L4511_S116_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4511_S116_R2_001.fastq.gz,SU027,SU027
L4518,/labs/jandr/walter/tb/data/SU027/L4518_S231_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4518_S231_R2_001.fastq.gz,SU027,SU027
L4521,/labs/jandr/walter/tb/data/SU027/L4521_S174_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4521_S174_R2_001.fastq.gz,SU027,SU027
L4523,/labs/jandr/walter/tb/data/SU027/L4523_S195_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4523_S195_R2_001.fastq.gz,SU027,SU027
L4524,/labs/jandr/walter/tb/data/SU027/L4524_S168_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4524_S168_R2_001.fastq.gz,SU027,SU027
L4527,/labs/jandr/walter/tb/data/SU027/L4527_S197_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4527_S197_R2_001.fastq.gz,SU027,SU027
L4563,/labs/jandr/walter/tb/data/SU027/L4563_S100_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4563_S100_R2_001.fastq.gz,SU027,SU027
L4570,/labs/jandr/walter/tb/data/SU027/L4570_S99_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4570_S99_R2_001.fastq.gz,SU027,SU027
L4585,/labs/jandr/walter/tb/data/SU027/L4585_S233_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4585_S233_R2_001.fastq.gz,SU027,SU027
L4587,/labs/jandr/walter/tb/data/SU027/L4587_S242_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4587_S242_R2_001.fastq.gz,SU027,SU027
L4666,/labs/jandr/walter/tb/data/SU027/L4666_S222_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4666_S222_R2_001.fastq.gz,SU027,SU027
L4668,/labs/jandr/walter/tb/data/SU027/L4668_S216_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4668_S216_R2_001.fastq.gz,SU027,SU027
L4670,/labs/jandr/walter/tb/data/SU027/L4670_S221_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4670_S221_R2_001.fastq.gz,SU027,SU027
L4806,/labs/jandr/walter/tb/data/SU027/L4806_S218_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4806_S218_R2_001.fastq.gz,SU027,SU027
L4809-dup,/labs/jandr/walter/tb/data/SU027/L4809-dup_S208_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4809-dup_S208_R2_001.fastq.gz,SU027,SU027
L4809,/labs/jandr/walter/tb/data/SU027/L4809_S198_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4809_S198_R2_001.fastq.gz,SU027,SU027
L4816,/labs/jandr/walter/tb/data/SU027/L4816_S173_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4816_S173_R2_001.fastq.gz,SU027,SU027
L4819,/labs/jandr/walter/tb/data/SU027/L4819_S194_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4819_S194_R2_001.fastq.gz,SU027,SU027
L4853,/labs/jandr/walter/tb/data/SU027/L4853_S65_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4853_S65_R2_001.fastq.gz,SU027,SU027
L4880,/labs/jandr/walter/tb/data/SU027/L4880_S214_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4880_S214_R2_001.fastq.gz,SU027,SU027
L4918,/labs/jandr/walter/tb/data/SU027/L4918_S98_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4918_S98_R2_001.fastq.gz,SU027,SU027
L4932,/labs/jandr/walter/tb/data/SU027/L4932_S215_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4932_S215_R2_001.fastq.gz,SU027,SU027
L4933,/labs/jandr/walter/tb/data/SU027/L4933_S223_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4933_S223_R2_001.fastq.gz,SU027,SU027
L4948,/labs/jandr/walter/tb/data/SU027/L4948_S196_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4948_S196_R2_001.fastq.gz,SU027,SU027
L4949,/labs/jandr/walter/tb/data/SU027/L4949_S176_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4949_S176_R2_001.fastq.gz,SU027,SU027
L4962,/labs/jandr/walter/tb/data/SU027/L4962_S212_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4962_S212_R2_001.fastq.gz,SU027,SU027
L4964,/labs/jandr/walter/tb/data/SU027/L4964_S210_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L4964_S210_R2_001.fastq.gz,SU027,SU027
L5020,/labs/jandr/walter/tb/data/SU027/L5020_S213_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5020_S213_R2_001.fastq.gz,SU027,SU027
L5079,/labs/jandr/walter/tb/data/SU027/L5079_S232_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5079_S232_R2_001.fastq.gz,SU027,SU027
L5081,/labs/jandr/walter/tb/data/SU027/L5081_S235_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5081_S235_R2_001.fastq.gz,SU027,SU027
L5114,/labs/jandr/walter/tb/data/SU027/L5114_S97_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5114_S97_R2_001.fastq.gz,SU027,SU027
L5167,/labs/jandr/walter/tb/data/SU027/L5167_S236_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5167_S236_R2_001.fastq.gz,SU027,SU027
L5177,/labs/jandr/walter/tb/data/SU027/L5177_S217_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5177_S217_R2_001.fastq.gz,SU027,SU027
L5178,/labs/jandr/walter/tb/data/SU027/L5178_S219_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5178_S219_R2_001.fastq.gz,SU027,SU027
L5302,/labs/jandr/walter/tb/data/SU027/L5302_S200_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5302_S200_R2_001.fastq.gz,SU027,SU027
L5361,/labs/jandr/walter/tb/data/SU027/L5361_S211_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5361_S211_R2_001.fastq.gz,SU027,SU027
L5392,/labs/jandr/walter/tb/data/SU027/L5392_S209_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5392_S209_R2_001.fastq.gz,SU027,SU027
L5417,/labs/jandr/walter/tb/data/SU027/L5417_S243_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5417_S243_R2_001.fastq.gz,SU027,SU027
L5418,/labs/jandr/walter/tb/data/SU027/L5418_S220_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5418_S220_R2_001.fastq.gz,SU027,SU027
L5514,/labs/jandr/walter/tb/data/SU027/L5514_S119_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5514_S119_R2_001.fastq.gz,SU027,SU027
L5525,/labs/jandr/walter/tb/data/SU027/L5525_S118_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5525_S118_R2_001.fastq.gz,SU027,SU027
L5544,/labs/jandr/walter/tb/data/SU027/L5544_S240_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5544_S240_R2_001.fastq.gz,SU027,SU027
L5545,/labs/jandr/walter/tb/data/SU027/L5545_S241_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5545_S241_R2_001.fastq.gz,SU027,SU027
L5573,/labs/jandr/walter/tb/data/SU027/L5573_S26_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5573_S26_R2_001.fastq.gz,SU027,SU027
L5592,/labs/jandr/walter/tb/data/SU027/L5592_S238_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5592_S238_R2_001.fastq.gz,SU027,SU027
L5666,/labs/jandr/walter/tb/data/SU027/L5666_S237_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5666_S237_R2_001.fastq.gz,SU027,SU027
L5702,/labs/jandr/walter/tb/data/SU027/L5702_S239_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5702_S239_R2_001.fastq.gz,SU027,SU027
L5902,/labs/jandr/walter/tb/data/SU027/L5902_S108_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L5902_S108_R2_001.fastq.gz,SU027,SU027
L6098,/labs/jandr/walter/tb/data/SU027/L6098_S95_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6098_S95_R2_001.fastq.gz,SU027,SU027
L623,/labs/jandr/walter/tb/data/SU027/L623_S42_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L623_S42_R2_001.fastq.gz,SU027,SU027
L6273,/labs/jandr/walter/tb/data/SU027/L6273_S109_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6273_S109_R2_001.fastq.gz,SU027,SU027
L6327,/labs/jandr/walter/tb/data/SU027/L6327_S104_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6327_S104_R2_001.fastq.gz,SU027,SU027
L6620,/labs/jandr/walter/tb/data/SU027/L6620_S21_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6620_S21_R2_001.fastq.gz,SU027,SU027
L6812,/labs/jandr/walter/tb/data/SU027/L6812_S111_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6812_S111_R2_001.fastq.gz,SU027,SU027
L6828,/labs/jandr/walter/tb/data/SU027/L6828_S74_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6828_S74_R2_001.fastq.gz,SU027,SU027
L6873,/labs/jandr/walter/tb/data/SU027/L6873_S166_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L6873_S166_R2_001.fastq.gz,SU027,SU027
L7003,/labs/jandr/walter/tb/data/SU027/L7003_S92_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7003_S92_R2_001.fastq.gz,SU027,SU027
L7147,/labs/jandr/walter/tb/data/SU027/L7147_S94_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7147_S94_R2_001.fastq.gz,SU027,SU027
L7235,/labs/jandr/walter/tb/data/SU027/L7235_S90_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7235_S90_R2_001.fastq.gz,SU027,SU027
L7357,/labs/jandr/walter/tb/data/SU027/L7357_S89_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7357_S89_R2_001.fastq.gz,SU027,SU027
L7381,/labs/jandr/walter/tb/data/SU027/L7381_S22_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7381_S22_R2_001.fastq.gz,SU027,SU027
L7670,/labs/jandr/walter/tb/data/SU027/L7670_S106_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7670_S106_R2_001.fastq.gz,SU027,SU027
L768,/labs/jandr/walter/tb/data/SU027/L768_S123_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L768_S123_R2_001.fastq.gz,SU027,SU027
L7725,/labs/jandr/walter/tb/data/SU027/L7725_S234_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7725_S234_R2_001.fastq.gz,SU027,SU027
L7751,/labs/jandr/walter/tb/data/SU027/L7751_S105_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L7751_S105_R2_001.fastq.gz,SU027,SU027
L802,/labs/jandr/walter/tb/data/SU027/L802_S41_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L802_S41_R2_001.fastq.gz,SU027,SU027
L8102,/labs/jandr/walter/tb/data/SU027/L8102_S23_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8102_S23_R2_001.fastq.gz,SU027,SU027
L8122,/labs/jandr/walter/tb/data/SU027/L8122_S20_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8122_S20_R2_001.fastq.gz,SU027,SU027
L8240,/labs/jandr/walter/tb/data/SU027/L8240_S93_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8240_S93_R2_001.fastq.gz,SU027,SU027
L8349,/labs/jandr/walter/tb/data/SU027/L8349_S91_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8349_S91_R2_001.fastq.gz,SU027,SU027
L8644,/labs/jandr/walter/tb/data/SU027/L8644_S96_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8644_S96_R2_001.fastq.gz,SU027,SU027
L8786,/labs/jandr/walter/tb/data/SU027/L8786_S107_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L8786_S107_R2_001.fastq.gz,SU027,SU027
L9019,/labs/jandr/walter/tb/data/SU027/L9019_S103_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9019_S103_R2_001.fastq.gz,SU027,SU027
L925,/labs/jandr/walter/tb/data/SU027/L925_S18_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L925_S18_R2_001.fastq.gz,SU027,SU027
L9392,/labs/jandr/walter/tb/data/SU027/L9392_S78_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9392_S78_R2_001.fastq.gz,SU027,SU027
L9393,/labs/jandr/walter/tb/data/SU027/L9393_S77_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9393_S77_R2_001.fastq.gz,SU027,SU027
L9394,/labs/jandr/walter/tb/data/SU027/L9394_S80_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9394_S80_R2_001.fastq.gz,SU027,SU027
L9395,/labs/jandr/walter/tb/data/SU027/L9395_S79_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9395_S79_R2_001.fastq.gz,SU027,SU027
L9404,/labs/jandr/walter/tb/data/SU027/L9404_S27_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9404_S27_R2_001.fastq.gz,SU027,SU027
L9406,/labs/jandr/walter/tb/data/SU027/L9406_S59_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9406_S59_R2_001.fastq.gz,SU027,SU027
L9511,/labs/jandr/walter/tb/data/SU027/L9511_S60_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9511_S60_R2_001.fastq.gz,SU027,SU027
L9561,/labs/jandr/walter/tb/data/SU027/L9561_S56_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9561_S56_R2_001.fastq.gz,SU027,SU027
L9573,/labs/jandr/walter/tb/data/SU027/L9573_S63_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9573_S63_R2_001.fastq.gz,SU027,SU027
L9624,/labs/jandr/walter/tb/data/SU027/L9624_S64_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9624_S64_R2_001.fastq.gz,SU027,SU027
L9704,/labs/jandr/walter/tb/data/SU027/L9704_S62_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9704_S62_R2_001.fastq.gz,SU027,SU027
L9923,/labs/jandr/walter/tb/data/SU027/L9923_S61_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/L9923_S61_R2_001.fastq.gz,SU027,SU027
S242-4370,/labs/jandr/walter/tb/data/SU027/S242-4370_S285_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/S242-4370_S285_R2_001.fastq.gz,SU027,SU027
S297-5098,/labs/jandr/walter/tb/data/SU027/S297-5098_S294_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/S297-5098_S294_R2_001.fastq.gz,SU027,SU027
S321-5346,/labs/jandr/walter/tb/data/SU027/S321-5346_S292_R1_001.fastq.gz,/labs/jandr/walter/tb/data/SU027/S321-5346_S292_R2_001.fastq.gz,SU027,SU027
